date,Open,High,Low,close,Adj Close,Volume
2016-09-06,108.470001,108.720001,107.010002,107.699997,95.918175,1258500
2016-09-07,106.900002,107.160004,105.529999,106.809998,95.658447,1103100
2016-09-08,106.389999,106.949997,106.309998,106.480003,95.362915,899900
2016-09-09,106.040001,107.669998,106.000000,106.050003,94.977791,1476500
2016-09-12,105.870003,108.370003,105.620003,108.180000,96.885414,1615800
2016-09-13,107.379997,108.300003,106.910004,107.779999,96.527184,1629700
2016-09-14,107.949997,108.230003,107.370003,107.550003,96.321190,1652700
2016-09-15,107.459999,109.580002,107.459999,109.279999,97.870575,1143200
2016-09-16,109.010002,109.800003,108.370003,109.650002,98.201942,2220900
2016-09-19,109.949997,110.349998,109.680000,109.760002,98.300461,1157400
2016-09-20,109.900002,110.339996,108.940002,108.940002,97.566055,1211300
2016-09-21,108.980003,109.650002,108.220001,108.910004,97.539207,1830400
2016-09-22,109.320000,109.440002,108.260002,108.419998,97.100357,1151000
2016-09-23,108.010002,108.220001,106.360001,106.489998,95.371857,1787500
2016-09-26,106.180000,106.180000,105.029999,105.269997,94.279236,1373700
2016-09-27,105.519997,106.250000,105.040001,105.709999,94.673294,1506300
2016-09-28,105.559998,106.410004,104.739998,106.320000,95.219620,1697400
2016-09-29,106.010002,106.570000,104.199997,104.720001,93.786659,2987800
2016-09-30,105.500000,105.580002,104.269997,104.519997,93.607529,2069700
2016-10-03,104.089996,104.779999,103.760002,104.070000,93.204514,1077400
2016-10-04,104.309998,104.709999,103.089996,103.930000,93.079147,1422100
2016-10-05,104.230003,104.470001,103.190002,104.059998,93.195572,1466500
2016-10-06,104.000000,104.529999,103.720001,104.190002,93.311996,1308700
2016-10-07,103.949997,104.330002,103.430000,103.820000,92.980637,843300
2016-10-10,104.250000,104.599998,103.769997,104.110001,93.240349,1087900
2016-10-11,104.120003,104.470001,103.639999,103.930000,93.079147,1334400
2016-10-12,103.739998,104.580002,103.589996,104.269997,93.383644,937600
2016-10-13,103.629997,104.220001,103.239998,103.919998,93.070175,977000
2016-10-14,104.279999,105.650002,104.019997,105.440002,94.431473,1313800
2016-10-17,105.540001,105.540001,103.620003,103.730003,92.900017,884800
2016-10-18,104.180000,104.629997,103.500000,104.089996,93.222420,637900
2016-10-19,104.000000,104.410004,103.540001,103.930000,93.079147,584700
2016-10-20,103.830002,104.260002,103.650002,103.650002,92.828384,931400
2016-10-21,103.129997,104.220001,103.010002,104.089996,93.222420,976200
2016-10-24,104.449997,104.500000,103.470001,103.540001,92.729866,1052500
2016-10-25,103.150002,104.010002,103.150002,103.330002,92.541779,994900
2016-10-26,102.989998,103.769997,102.419998,102.839996,92.102928,1663600
2016-10-27,100.639999,101.419998,99.190002,100.120003,89.666931,2403500
2016-10-28,100.120003,100.709999,99.180000,99.910004,89.478851,1100700
2016-10-31,100.209999,100.660004,99.510002,100.099998,89.649002,1146100
2016-11-01,100.529999,100.680000,98.949997,99.639999,89.237030,1430700
2016-11-02,99.739998,101.650002,99.580002,101.190002,90.625198,1470400
2016-11-03,104.059998,104.129997,101.680000,103.010002,92.255203,2910300
2016-11-04,103.040001,103.779999,102.059998,102.849998,92.111893,2170400
2016-11-07,104.279999,104.860001,103.389999,104.800003,93.858307,1899900
2016-11-08,104.830002,105.959999,103.720001,105.629997,94.601646,1563200
2016-11-09,106.510002,112.919998,106.510002,112.000000,100.306595,4217700
2016-11-10,113.000000,117.800003,112.709999,117.050003,104.829330,5024800
2016-11-11,116.839996,117.400002,113.550003,114.379997,102.438103,2972500
2016-11-14,114.309998,116.139999,113.500000,115.820000,103.727745,2571200
2016-11-15,115.540001,116.120003,113.959999,116.070000,103.951660,2430100
2016-11-16,115.870003,116.980003,114.010002,115.089996,103.073967,2917600
2016-11-17,115.199997,116.120003,114.480003,115.500000,103.441177,2067600
2016-11-18,115.720001,115.730003,113.820000,113.930000,102.035088,2891800
2016-11-21,113.639999,114.459999,113.070000,114.230003,102.303772,1749400
2016-11-22,114.510002,115.309998,112.260002,112.290001,100.566315,2014500
2016-11-23,112.389999,113.220001,111.919998,112.589996,100.834991,1231100
2016-11-25,112.389999,112.870003,112.019997,112.839996,101.058884,690700
2016-11-28,111.769997,112.419998,111.190002,111.879997,100.199097,1381600
2016-11-29,112.169998,112.989998,111.540001,112.669998,100.906631,957300
2016-11-30,113.540001,113.550003,112.580002,112.910004,101.121582,2039300
2016-12-01,113.589996,115.309998,113.000000,114.919998,102.921715,1845700
2016-12-02,115.440002,116.290001,114.790001,115.639999,103.566544,1643600
2016-12-05,117.000000,117.959999,116.300003,117.910004,105.599564,2147800
2016-12-06,117.790001,119.379997,116.839996,119.099998,106.665298,1812000
2016-12-07,119.080002,121.300003,117.250000,120.849998,108.780617,2397800
2016-12-08,121.330002,122.330002,120.139999,122.290001,110.076805,2799700
2016-12-09,122.410004,122.739998,121.699997,122.739998,110.481850,1344800
2016-12-12,122.610001,123.949997,122.470001,122.589996,110.346825,1457500
2016-12-13,122.970001,124.010002,122.440002,123.430000,111.102943,1426800
2016-12-14,122.989998,123.750000,121.120003,121.610001,109.464714,2000300
2016-12-15,122.059998,122.940002,120.760002,122.330002,110.112793,1169900
2016-12-16,122.680000,123.239998,122.050003,122.660004,110.409843,2279000
2016-12-19,122.040001,122.860001,121.760002,122.410004,110.184814,1130200
2016-12-20,123.279999,123.300003,122.000000,122.419998,110.193810,1219500
2016-12-21,122.459999,122.470001,121.169998,121.190002,109.086670,1177900
2016-12-22,121.320000,121.320000,119.930000,120.690002,108.636581,3096800
2016-12-23,117.209999,117.330002,115.699997,116.919998,108.155556,1810000
2016-12-27,116.879997,117.199997,116.480003,116.690002,107.942810,1019200
2016-12-28,116.779999,117.230003,115.790001,115.959999,107.267540,910000
2016-12-29,115.879997,116.320000,115.190002,115.589996,106.925278,909400
2016-12-30,116.070000,116.480003,114.900002,115.349998,106.703239,898300
2017-01-03,116.160004,116.279999,113.269997,114.400002,105.824478,2159200
2017-01-04,114.830002,116.459999,114.660004,115.519997,106.860519,2400800
2017-01-05,115.500000,116.910004,114.900002,115.919998,107.230515,1689400
2017-01-06,116.059998,117.320000,115.809998,117.190002,108.405334,1229400
2017-01-09,116.769997,117.279999,116.290001,116.330002,107.609795,963000
2017-01-10,116.930000,116.930000,115.699997,116.300003,107.582054,1061900
2017-01-11,116.339996,116.589996,114.559998,115.900002,107.212029,2238800
2017-01-12,115.750000,116.599998,113.900002,116.430000,107.702309,1243600
2017-01-13,117.000000,117.500000,116.349998,116.870003,108.109329,1057800
2017-01-17,116.839996,116.839996,115.510002,115.690002,107.017776,1197200
2017-01-18,116.099998,117.349998,115.010002,117.250000,108.460831,1449100
2017-01-19,117.209999,117.400002,115.970001,116.360001,107.637550,1191800
2017-01-20,116.620003,116.930000,115.779999,116.660004,107.915054,1175900
2017-01-23,116.300003,116.980003,115.690002,116.239998,107.526535,800200
2017-01-24,116.389999,117.669998,116.389999,117.440002,108.636589,1047400
2017-01-25,118.230003,120.360001,117.790001,120.150002,111.143456,1886900
2017-01-26,120.000000,121.080002,119.040001,120.739998,111.689224,1472600
2017-01-27,120.779999,120.809998,119.889999,120.309998,111.291428,1065100
2017-01-30,119.830002,120.550003,119.190002,120.440002,111.411705,1196200
2017-01-31,120.260002,121.690002,120.199997,121.080002,112.003731,2246800
2017-02-01,121.500000,122.279999,120.849998,120.900002,111.837227,2795600
2017-02-02,120.510002,123.550003,118.620003,121.260002,112.170250,2059300
2017-02-03,121.739998,122.070000,119.349998,119.949997,110.958435,1648200
2017-02-06,119.500000,119.900002,119.050003,119.809998,110.828918,1120000
2017-02-07,120.260002,120.400002,118.660004,118.730003,109.829895,1672600
2017-02-08,118.360001,118.519997,115.599998,116.570000,107.831810,2019100
2017-02-09,116.940002,119.029999,116.180000,118.580002,109.691132,1525400
2017-02-10,118.940002,119.449997,118.510002,118.980003,110.061150,1130100
2017-02-13,119.650002,121.900002,119.449997,121.379997,112.281235,1481100
2017-02-14,121.440002,121.599998,120.250000,121.010002,111.938980,1208100
2017-02-15,121.480003,122.669998,120.559998,122.110001,112.956512,1234000
2017-02-16,122.110001,122.559998,120.860001,121.830002,112.697510,1180600
2017-02-17,121.599998,122.769997,121.010002,122.620003,113.428291,2038500
2017-02-21,122.410004,123.400002,120.870003,121.050003,111.975983,1385700
2017-02-22,121.629997,123.320000,121.500000,122.510002,113.326546,2270300
2017-02-23,122.580002,123.500000,121.580002,122.519997,113.335777,1399200
2017-02-24,122.080002,123.010002,121.610001,122.620003,113.428291,1686200
2017-02-27,122.620003,123.300003,121.000000,122.830002,113.622559,1279100
2017-02-28,122.459999,122.750000,121.300003,121.459999,112.355247,1881200
2017-03-01,123.010002,127.599998,122.669998,127.000000,117.479965,2336300
2017-03-02,127.250000,127.389999,124.129997,124.239998,114.926857,1665700
2017-03-03,124.339996,124.720001,123.550003,124.050003,114.751099,1096900
2017-03-06,123.449997,124.529999,123.040001,124.050003,114.751099,1393500
2017-03-07,123.709999,124.040001,123.199997,123.559998,114.297836,1362900
2017-03-08,123.879997,124.449997,123.160004,123.199997,114.576836,1223200
2017-03-09,123.360001,124.190002,123.010002,123.809998,115.144127,1359700
2017-03-10,124.239998,124.690002,122.790001,123.730003,115.069733,1414100
2017-03-13,124.139999,125.160004,123.709999,124.830002,116.092743,1893600
2017-03-14,124.260002,125.139999,123.589996,124.449997,115.739342,1319700
2017-03-15,125.150002,125.150002,124.070000,124.739998,116.009041,1272000
2017-03-16,125.320000,125.489998,124.209999,124.739998,116.009041,1138600
2017-03-17,125.000000,125.599998,124.290001,124.589996,115.869522,2756400
2017-03-20,124.070000,124.930000,123.650002,123.930000,115.255737,1178200
2017-03-21,124.430000,124.870003,120.160004,120.279999,111.861214,2522000
2017-03-22,120.379997,120.820000,118.790001,119.330002,110.977715,2408000
2017-03-23,119.360001,120.529999,118.970001,119.190002,110.847504,1844000
2017-03-24,119.599998,120.410004,119.029999,119.879997,111.489197,1462000
2017-03-27,118.639999,119.190002,117.570000,118.239998,109.963989,1358800
2017-03-28,117.690002,119.470001,117.099998,118.820000,110.503387,1769600
2017-03-29,118.510002,118.870003,117.800003,118.500000,110.205795,921200
2017-03-30,118.000000,118.940002,117.410004,118.849998,110.531303,1577500
2017-03-31,119.230003,120.099998,118.529999,118.800003,110.484802,1753400
2017-04-03,118.820000,119.389999,116.169998,117.500000,109.275795,2447400
2017-04-04,117.389999,118.230003,116.830002,117.269997,109.061874,1669100
2017-04-05,117.779999,119.269997,117.279999,117.550003,109.322289,1539000
2017-04-06,117.669998,118.440002,117.070000,117.809998,109.564087,938300
2017-04-07,117.010002,118.470001,117.010002,117.989998,109.731483,1203300
2017-04-10,117.849998,118.529999,117.000000,117.089996,108.894485,1006500
2017-04-11,116.949997,117.180000,116.019997,117.070000,108.875893,1285000
2017-04-12,116.580002,117.360001,116.230003,116.620003,108.457397,1608500
2017-04-13,116.550003,116.970001,115.820000,115.870003,107.759888,971100
2017-04-17,116.330002,117.529999,115.370003,117.440002,109.219994,936900
2017-04-18,116.970001,117.540001,116.209999,117.099998,108.903778,848600
2017-04-19,117.599998,118.029999,116.989998,117.169998,108.968895,1033200
2017-04-20,117.889999,119.269997,117.169998,119.110001,110.773102,1217200
2017-04-21,119.000000,119.500000,118.300003,118.769997,110.456894,1301800
2017-04-24,120.660004,120.790001,119.440002,119.760002,111.377609,1094300
2017-04-25,120.230003,120.690002,119.419998,119.940002,111.545006,1627300
2017-04-26,120.000000,120.730003,119.290001,120.040001,111.638023,1252500
2017-04-27,118.250000,118.250000,114.820000,115.120003,107.062370,4256600
2017-04-28,115.290001,116.339996,115.110001,116.190002,108.057495,1904600
2017-05-01,116.550003,117.070000,116.129997,116.639999,108.475990,1375300
2017-05-02,116.760002,117.610001,116.480003,117.260002,109.052589,1219600
2017-05-03,117.309998,118.980003,116.930000,118.029999,109.768684,1825400
2017-05-04,118.860001,119.180000,117.790001,118.639999,110.335999,1727300
2017-05-05,119.040001,119.040001,117.809998,118.760002,110.447601,1291000
2017-05-08,118.510002,118.940002,116.680000,117.099998,108.903778,1773200
2017-05-09,116.830002,118.290001,116.550003,117.639999,109.405991,1696900
2017-05-10,117.500000,117.760002,116.169998,117.050003,108.857292,1199100
2017-05-11,116.750000,117.169998,115.349998,116.790001,108.615501,1146900
2017-05-12,116.570000,116.980003,116.080002,116.169998,108.038887,1140500
2017-05-15,116.309998,117.970001,116.250000,117.250000,109.043282,1568900
2017-05-16,117.250000,117.669998,116.580002,116.680000,108.513191,1185200
2017-05-17,115.809998,116.250000,114.879997,115.120003,107.062370,1580300
2017-05-18,115.410004,116.410004,115.239998,115.760002,107.657593,1486800
2017-05-19,116.089996,117.000000,115.430000,116.830002,108.652687,2711500
2017-05-22,117.370003,117.480003,116.410004,116.910004,108.727089,1257700
2017-05-23,117.000000,118.480003,116.349998,118.199997,109.926781,1026100
2017-05-24,118.230003,118.419998,117.430000,117.769997,109.526909,975900
2017-05-25,117.709999,118.389999,117.309998,118.070000,109.805893,1151600
2017-05-26,118.180000,118.440002,117.559998,117.980003,109.722198,720700
2017-05-30,117.419998,117.809998,116.669998,117.199997,108.996788,930600
2017-05-31,117.500000,117.500000,116.550003,117.290001,109.080490,1378800
2017-06-01,117.529999,117.820000,116.809998,117.820000,109.573402,1078600
2017-06-02,117.620003,118.050003,116.620003,116.930000,108.745697,1119800
2017-06-05,116.629997,118.599998,116.629997,118.190002,109.917503,1159200
2017-06-06,118.029999,118.129997,116.820000,117.220001,109.015396,1090200
2017-06-07,116.760002,119.980003,116.760002,119.410004,111.680916,1522600
2017-06-08,119.970001,122.500000,119.660004,122.290001,114.374496,2041700
2017-06-09,121.930000,124.440002,121.599998,124.389999,116.338562,1823200
2017-06-12,124.419998,125.940002,124.360001,125.589996,117.460899,2344100
2017-06-13,125.800003,126.449997,125.580002,126.070000,117.909836,2221500
2017-06-14,125.550003,127.660004,125.110001,127.320000,119.078918,1587500
2017-06-15,126.500000,126.900002,126.139999,126.779999,118.573860,1381600
2017-06-16,126.580002,127.160004,123.400002,126.180000,118.012711,1585200
2017-06-19,126.209999,127.739998,126.209999,127.440002,119.191162,795200
2017-06-20,127.449997,127.449997,125.790001,126.070000,117.909836,1330800
2017-06-21,126.709999,126.709999,124.489998,124.900002,116.815567,1595000
2017-06-22,124.500000,124.860001,123.879997,124.059998,116.029938,871500
2017-06-23,124.379997,124.779999,123.839996,124.120003,116.086052,1085600
2017-06-26,124.169998,124.610001,123.099998,123.650002,115.646461,865700
2017-06-27,123.980003,124.980003,123.370003,124.620003,116.553680,1208200
2017-06-28,125.330002,127.099998,125.050003,126.769997,118.564529,989000
2017-06-29,127.699997,127.959999,124.370003,125.040001,116.946495,1106600
2017-06-30,125.440002,125.639999,124.730003,125.239998,117.133560,1053800
2017-07-03,125.330002,127.360001,125.330002,126.300003,118.124954,611400
2017-07-05,126.199997,126.580002,125.070000,125.949997,117.797592,1025600
2017-07-06,125.949997,126.570000,123.669998,123.690002,115.683884,1426800
2017-07-07,124.389999,125.220001,122.900002,124.830002,116.750099,1150600
2017-07-10,124.500000,125.129997,124.059998,124.110001,116.076698,958900
2017-07-11,124.110001,124.680000,122.970001,123.160004,115.188194,941000
2017-07-12,123.849998,124.190002,123.089996,123.389999,115.403297,1222700
2017-07-13,123.470001,124.000000,123.279999,123.389999,115.403297,1570300
2017-07-14,122.709999,123.150002,119.760002,120.570000,112.765831,2559500
2017-07-17,120.489998,121.419998,120.389999,120.639999,112.831314,2123500
2017-07-18,120.070000,120.870003,119.570000,120.559998,112.756470,915200
2017-07-19,120.779999,120.970001,119.860001,120.169998,112.391724,1630500
2017-07-20,120.180000,120.800003,119.300003,120.559998,112.756470,1294100
2017-07-21,120.489998,122.370003,120.489998,121.000000,113.167999,1648900
2017-07-24,120.900002,121.110001,120.120003,120.419998,112.625542,1142600
2017-07-25,121.339996,122.250000,120.690002,121.889999,114.000397,1319100
2017-07-26,121.750000,123.129997,121.419998,121.830002,113.944283,1343100
2017-07-27,121.839996,122.300003,120.519997,121.360001,113.504700,1349600
2017-07-28,121.250000,121.779999,120.519997,121.279999,113.429871,1401600
2017-07-31,121.779999,123.129997,121.370003,122.620003,114.683151,1635900
2017-08-01,123.650002,124.059998,120.320000,123.790001,115.777420,1903300
2017-08-02,123.279999,124.239998,123.190002,124.160004,116.123474,1331300
2017-08-03,124.339996,125.180000,124.010002,124.989998,116.899727,1360500
2017-08-04,125.779999,126.089996,124.699997,125.830002,117.685371,1222800
2017-08-07,126.160004,126.790001,124.919998,124.970001,116.881035,979100
2017-08-08,124.779999,125.519997,124.459999,124.760002,116.684624,776300
2017-08-09,124.320000,126.430000,124.000000,126.190002,118.022057,1416500
2017-08-10,125.709999,126.080002,124.070000,124.190002,116.151527,1075700
2017-08-11,124.870003,125.000000,123.050003,123.260002,115.281723,650800
2017-08-14,124.010002,124.980003,123.730003,124.680000,116.609810,726200
2017-08-15,125.209999,126.430000,124.720001,125.919998,117.769547,1047600
2017-08-16,126.339996,127.349998,126.059998,126.220001,118.050117,895100
2017-08-17,126.430000,126.809998,125.239998,125.360001,117.245781,1008800
2017-08-18,124.919998,126.180000,124.699997,125.389999,117.273849,1048000
2017-08-21,125.339996,125.669998,123.879997,125.279999,117.170975,728900
2017-08-22,125.580002,126.699997,125.110001,126.370003,118.190422,1136900
2017-08-23,125.949997,126.559998,125.459999,125.949997,117.797592,1499600
2017-08-24,126.070000,126.620003,125.650002,125.919998,117.769547,1326500
2017-08-25,126.290001,127.699997,126.050003,127.099998,118.873154,1578800
2017-08-28,127.629997,127.769997,126.510002,126.930000,118.714157,669800
2017-08-29,126.260002,126.599998,125.599998,126.379997,118.199776,955900
2017-08-30,126.410004,126.989998,125.940002,126.059998,117.900475,1202300
2017-08-31,126.610001,126.610001,125.750000,125.800003,117.657303,1034700
2017-09-01,125.629997,126.570000,125.589996,126.250000,118.078178,842800
2017-09-05,125.980003,126.300003,124.510002,125.459999,117.339317,1540700
2017-09-06,125.830002,129.309998,125.480003,128.419998,120.107719,1886800
2017-09-07,128.020004,128.610001,124.919998,125.739998,118.208717,1131700
2017-09-08,125.860001,129.089996,125.519997,128.039993,120.370941,1034700
2017-09-11,129.119995,129.750000,128.509995,128.800003,121.085449,1056600
2017-09-12,128.979996,130.149994,128.610001,130.059998,122.269958,795300
2017-09-13,130.089996,130.889999,129.710007,130.869995,123.031448,1036100
2017-09-14,131.179993,132.169998,130.820007,132.119995,124.206589,1591900
2017-09-15,131.979996,132.339996,130.919998,131.289993,123.426285,1670600
2017-09-18,130.860001,131.949997,130.369995,131.300003,123.435699,1494800
2017-09-19,131.509995,132.899994,131.270004,131.809998,123.915154,1635500
2017-09-20,132.000000,134.240005,131.960007,133.800003,125.785957,1442700
2017-09-21,133.429993,134.160004,133.059998,133.800003,125.785957,766600
2017-09-22,132.929993,134.360001,132.860001,134.169998,126.133804,770700
2017-09-25,134.279999,134.630005,132.589996,134.300003,126.256012,735900
2017-09-26,134.210007,134.380005,132.820007,133.089996,125.118484,927500
2017-09-27,133.429993,134.979996,133.240005,134.529999,126.472244,1221200
2017-09-28,134.539993,136.020004,133.929993,135.860001,127.722580,1222900
2017-09-29,135.869995,136.259995,135.169998,135.679993,127.553337,1071300
2017-10-02,135.729996,136.520004,135.250000,136.399994,128.230240,821700
2017-10-03,136.369995,137.449997,134.789993,137.330002,129.104507,1364000
2017-10-04,137.020004,137.289993,136.389999,136.880005,128.681473,1010400
2017-10-05,137.240005,138.339996,136.240005,138.020004,129.753204,988800
2017-10-06,138.130005,138.389999,135.729996,137.199997,128.982300,1575700
2017-10-09,137.029999,138.389999,136.369995,137.990005,129.725006,813900
2017-10-10,138.479996,138.490005,136.250000,137.229996,129.010513,1114800
2017-10-11,136.830002,137.699997,136.399994,137.190002,128.972931,1058900
2017-10-12,137.199997,137.899994,136.550003,137.710007,129.461761,966600
2017-10-13,137.570007,138.270004,136.809998,137.309998,129.085724,1737300
2017-10-16,137.610001,137.990005,136.970001,137.520004,129.283157,763300
2017-10-17,137.509995,137.509995,136.029999,136.190002,128.032806,1259600
2017-10-18,136.360001,136.750000,135.520004,136.369995,128.202026,1002100
2017-10-19,135.860001,135.860001,134.369995,134.949997,126.867081,1141000
2017-10-20,135.539993,135.630005,134.699997,135.130005,127.036308,1179500
2017-10-23,135.000000,135.339996,134.369995,134.610001,126.547432,1038900
2017-10-24,134.800003,134.899994,133.639999,134.070007,126.039803,1498100
2017-10-25,134.000000,134.360001,132.330002,133.850006,125.832977,1829100
2017-10-26,134.600006,137.000000,132.770004,136.600006,128.418274,1782900
2017-10-27,135.889999,137.860001,134.089996,137.550003,129.311356,1921500
2017-10-30,136.880005,137.460007,136.089996,136.110001,127.957611,1244200
2017-10-31,136.210007,137.619995,135.869995,137.169998,128.954117,1186900
2017-11-01,137.990005,138.289993,135.610001,136.139999,127.985809,1002400
2017-11-02,136.149994,140.570007,136.009995,140.300003,131.896637,1553800
2017-11-03,139.529999,141.070007,139.410004,140.059998,131.670990,1720400
2017-11-06,139.679993,139.899994,137.669998,138.160004,129.884827,1079900
2017-11-07,138.389999,139.440002,136.850006,137.550003,129.311356,755500
2017-11-08,137.559998,138.149994,137.240005,137.600006,129.358353,796800
2017-11-09,137.339996,138.160004,136.350006,138.039993,129.771973,764000
2017-11-10,138.179993,139.000000,137.559998,137.880005,129.621552,750200
2017-11-13,137.720001,140.350006,137.509995,140.149994,131.755630,1142100
2017-11-14,139.679993,141.039993,138.929993,140.199997,131.802612,1267500
2017-11-15,139.720001,141.440002,139.509995,139.669998,131.304367,1017300
2017-11-16,140.380005,140.610001,139.259995,140.089996,131.699203,740800
2017-11-17,139.570007,140.130005,139.039993,139.490005,131.135162,924200
2017-11-20,140.110001,142.639999,139.750000,141.899994,133.400803,1137800
2017-11-21,142.720001,143.990005,141.639999,142.580002,134.040070,1077700
2017-11-22,143.289993,143.289993,140.509995,141.869995,133.372589,1040100
2017-11-24,142.289993,142.949997,141.639999,141.860001,133.363190,312200
2017-11-27,142.279999,143.419998,141.990005,142.070007,133.560623,1060100
2017-11-28,142.449997,145.210007,141.710007,145.119995,136.427933,1371700
2017-11-29,145.850006,149.289993,145.759995,147.830002,138.975601,2558000
2017-11-30,148.259995,151.850006,147.839996,149.539993,140.583191,2434800
2017-12-01,151.460007,152.139999,148.399994,150.789993,141.758347,2808000
2017-12-04,153.500000,154.029999,150.979996,153.410004,144.221436,2446300
2017-12-05,153.520004,155.289993,151.580002,152.110001,142.999252,2130100
2017-12-06,152.380005,153.199997,149.690002,152.750000,143.600952,1431900
2017-12-07,152.500000,153.490005,150.289993,152.070007,143.582077,1489500
2017-12-08,152.669998,153.020004,151.009995,152.820007,144.290192,1494400
2017-12-11,153.199997,153.679993,152.220001,152.710007,144.186310,1019900
2017-12-12,152.559998,153.649994,152.199997,153.029999,144.488449,1327000
2017-12-13,153.100006,153.550003,151.350006,151.610001,143.147736,1285900
2017-12-14,152.259995,152.600006,150.039993,150.419998,142.024139,2215300
2017-12-15,150.690002,151.800003,150.000000,151.070007,142.637878,2241300
2017-12-18,152.279999,152.669998,150.800003,151.279999,142.836151,1400300
2017-12-19,151.960007,152.100006,150.070007,150.160004,141.778656,1176200
2017-12-20,150.770004,150.910004,148.119995,149.440002,141.098846,1523000
2017-12-21,150.020004,151.220001,149.550003,150.880005,142.458481,1759000
2017-12-22,151.119995,151.309998,148.729996,148.979996,140.664520,1164000
2017-12-26,148.630005,149.289993,147.850006,148.940002,140.626770,1545000
2017-12-27,145.729996,146.830002,144.839996,145.949997,141.119873,1267600
2017-12-28,146.460007,146.479996,145.550003,146.309998,141.467972,848500
2017-12-29,146.470001,148.070007,146.009995,146.050003,141.216568,879500
2018-01-02,146.119995,146.660004,144.419998,144.789993,139.998276,1080900
2018-01-03,144.339996,147.309998,143.679993,147.110001,142.241486,1340500
2018-01-04,148.289993,150.339996,147.619995,148.679993,143.759521,1551000
2018-01-05,148.490005,149.770004,148.250000,149.649994,144.697418,953900
2018-01-08,150.729996,152.710007,150.259995,151.729996,146.708588,1118100
2018-01-09,151.500000,153.160004,151.320007,152.630005,147.578812,944800
2018-01-10,152.960007,154.339996,151.899994,152.899994,147.839859,1182900
2018-01-11,153.089996,153.350006,151.509995,152.809998,147.752853,1056100
2018-01-12,153.020004,153.320007,151.929993,152.729996,147.675491,1108900
2018-01-16,154.139999,155.149994,151.399994,152.199997,147.163040,1304100
2018-01-17,153.240005,153.979996,151.259995,151.449997,146.437836,1470000
2018-01-18,152.039993,152.779999,151.720001,152.210007,147.172714,1140900
2018-01-19,153.009995,154.440002,152.500000,154.279999,149.174179,1558800
2018-01-22,154.059998,155.449997,153.710007,155.449997,150.305466,910700
2018-01-23,155.699997,156.020004,153.839996,154.250000,149.145218,842700
2018-01-24,154.300003,155.860001,153.169998,154.990005,149.860718,1048400
2018-01-25,154.990005,155.190002,153.279999,154.169998,149.067841,1228100
2018-01-26,154.559998,155.539993,153.710007,155.160004,150.025085,1131300
2018-01-29,155.279999,156.490005,153.380005,153.449997,148.371674,1223400
2018-01-30,153.000000,154.520004,152.229996,153.330002,148.255646,1506100
2018-01-31,152.910004,155.320007,152.910004,153.479996,148.400665,2947700
2018-02-01,155.399994,159.089996,153.860001,158.910004,153.650970,2357300
2018-02-02,160.119995,163.000000,158.949997,159.110001,153.844360,3012900
2018-02-05,158.990005,160.789993,153.880005,153.960007,148.864792,3687700
2018-02-06,153.199997,157.759995,149.380005,157.649994,152.432648,4348400
2018-02-07,158.669998,162.000000,156.850006,159.929993,154.637207,2725600
2018-02-08,160.250000,160.869995,152.929993,153.039993,147.975220,2739600
2018-02-09,154.259995,157.919998,152.500000,156.850006,151.659149,2623800
2018-02-12,157.330002,161.289993,157.250000,160.130005,154.830612,1991400
2018-02-13,159.000000,161.169998,158.160004,160.160004,154.859604,1238300
2018-02-14,159.070007,162.550003,158.770004,162.149994,156.783737,1789600
2018-02-15,162.770004,165.210007,161.610001,165.110001,159.645798,1595400
2018-02-16,164.679993,165.350006,161.779999,162.380005,157.006149,1449000
2018-02-20,161.729996,164.660004,161.520004,163.350006,157.944031,1435400
2018-02-21,163.110001,164.809998,161.729996,161.779999,156.425995,1120500
2018-02-22,162.460007,163.380005,160.029999,160.529999,155.217346,1224100
2018-02-23,161.199997,164.080002,161.149994,164.020004,158.591858,972300
2018-02-26,164.520004,166.949997,163.600006,166.899994,161.376556,1213900
2018-02-27,167.240005,169.520004,166.500000,166.690002,161.173492,1583600
2018-02-28,166.779999,168.820007,165.630005,166.160004,160.661026,1620000
2018-03-01,166.369995,166.990005,161.279999,162.259995,156.890121,1415400
2018-03-02,161.559998,166.389999,161.559998,166.259995,160.757721,1605000
2018-03-05,165.350006,170.130005,164.899994,168.490005,162.913956,1946000
2018-03-06,169.070007,170.300003,166.460007,169.589996,163.977524,1610300
2018-03-07,168.020004,168.830002,166.039993,168.580002,163.000946,1358100
2018-03-08,168.690002,169.229996,166.929993,168.440002,163.544693,1560000
2018-03-09,169.759995,171.710007,168.809998,171.419998,166.438095,1949100
2018-03-12,171.130005,171.649994,167.850006,169.179993,164.263168,1774800
2018-03-13,169.059998,169.860001,164.229996,164.809998,160.020187,2304000
2018-03-14,165.649994,165.990005,162.389999,162.949997,158.214233,2255200
2018-03-15,163.009995,167.380005,160.820007,165.389999,160.583328,2200400
2018-03-16,165.399994,166.899994,163.610001,165.119995,160.321167,7742200
2018-03-19,165.070007,165.570007,162.089996,163.539993,158.787094,1381300
2018-03-20,164.289993,165.820007,163.979996,164.179993,159.408478,964300
2018-03-21,164.309998,166.970001,163.630005,164.500000,159.719193,1186100
2018-03-22,163.500000,165.509995,159.729996,160.160004,155.505325,1562900
2018-03-23,160.490005,161.639999,157.979996,158.119995,153.524597,2120400
